city,country,latitude,longitude,name,postalCode,province
Ankeny,US,41.7038,-93.62100000000001,McDonald's,50021,IA
Sioux City,US,42.4853,-96.3579,Wendy's,51106,IA
Dayton,US,39.7333,-84.1591,Subway,45420,OH
Prescott Valley,US,34.601933,-112.32638,Subway,86314,AZ
Elkhart,US,41.6646,-86.0592,Yummy Chinese Restaurant,46514,IN
Kingman,US,35.322790000000005,-114.03095,McDonald's,86409,AZ
Tempe,US,33.34856,-111.95962,Jersey Mike's Subs,85284,AZ
Tempe,US,33.42795,-111.94098999999999,Which Wich,85281,AZ
Tempe,US,33.439890000000005,-111.92596999999999,Jack in the Box,85281,AZ
Peoria,US,33.58175,-112.23671999999999,Long John Silver's,85345,AZ
Glendale,US,33.71117,-112.20255,Long John Silver's,85310,AZ
Horsham,US,40.1801,-75.131,Wendy's,19044,PA
Mesa,US,33.39237,-111.84065,McDonald's,85210,AZ
Ocala,US,29.1693,-82.1625,Panera Bread,34471,FL
Laughlin,US,35.161159999999995,-114.57465,Dairy Queen,89029,NV
Ruskin,US,27.7136,-82.3936,KFC,33570,FL
Cape Coral,US,26.5799,-81.9912,Domino's Pizza,33914,FL
Colorado Springs,US,38.8469,-104.7217,Waffle House,80915,CO
San Jose,US,37.3235,-121.9545,Round Table Pizza,95117,CA
Scottsdale,US,33.62542,-111.94382,McDonald's,85254,AZ
Scottsdale,US,33.50237,-111.9293,Shake Shack,85251,AZ
Glendale,US,33.534878000000006,-112.32673999999999,Charley's Grilled Subs,85307,AZ
Citrus Heights,US,38.6643,-121.272,Moe's Southwest Grill,95610,CA
Glendale,US,33.71117,-112.20255,Taco Bell,85310,AZ
Shenandoah,US,40.76579,-95.38519000000001,Pizza Hut,51601,IA
Victorville,US,34.5211,-117.3227,Krispy Kreme,92392,CA
Oelwein,US,42.67841,-91.91185,McDonald's,50662,IA
Mesa,US,33.3901,-111.8577,In-N-Out Burger,85210,AZ
Mesa,US,33.4077,-111.7732,Taco Bell,85204,AZ
Marietta,US,33.9516,-84.5802,Pizza Hut,30064,GA
Lake Mills,US,43.41988,-93.53664,Subway,50450,IA
Waukee,US,41.614883,-93.83493,Charley's Grilled Subs,50263,IA
Newton,US,41.6873,-93.07621,Taco Bell,50208,IA
Horsham,US,40.175,-75.1287,McDonald's,19044,PA
Pompano Beach,US,26.2571,-80.1013,Panera Bread,33062,FL
Valrico,US,27.9384,-82.2532,McDonald's,33594,FL
Saint Petersburg,US,27.8015,-82.679,Quiznos,33713,FL
Pinellas Park,US,27.8393,-82.6977,Moe's Southwest Grill,33781,FL
West Palm Beach,US,26.6512,-80.1109,Boston Market,33406,FL
Jacksonville,US,30.3184,-81.7307,Quiznos,32254,FL
Port Saint Lucie,US,27.2719,-80.3176,Jimmy John's,34952,FL
Fort Pierce,US,27.4188,-80.3813,Chick-fil-A,34947,FL
Pella,US,41.405440000000006,-92.91674,Subway,50219,IA
Keokuk,US,40.40032,-91.38790999999999,Subway,52632,IA
Merced,US,37.3194,-120.4692,Togo's Eatery,95340,CA
Tripoli,US,42.80243,-92.26427,Guppy's On The Go Carryout Pizza,50676,IA
Altoona,US,41.65844,-93.50074000000001,Burger King - Temporarily Closed,50009,IA
Spirit Lake,US,43.406940000000006,-95.12616,Arby's,51360,IA
Oskaloosa,US,41.29596,-92.65236,Taco Bell,52577,IA
Clive,US,41.60481,-93.73664000000001,Jimmy John's,50325,IA
Des Moines,US,41.54852,-93.64542,Jimmy John's,50321,IA
Southaven,US,34.9623,-89.9755,Steak Escape,38671,MS
West Des Moines,US,41.5975,-93.74951,Maid-Rite,50266,IA
Bullhead City,US,35.1058,-114.5974,Perkins Restaurant & Bakery,86442-9013,AZ
Pensacola,US,30.3185,-87.4249,Burger King,32507,FL
Marion,US,42.02738,-91.61915,Taco Bell,52302,IA
Alexandria,US,38.7215,-77.1245,Wendy's,22309,VA
Ames,US,42.04943,-93.62076,Carlos Quesadillas,50010,IA
Saginaw,US,43.4854,-83.9756,Culver's,48604,MI
Bettendorf,US,41.55537,-90.51805,Domino's Pizza,52722,IA
Bettendorf,US,41.57455,-90.50171999999999,McDonald's,52722,IA
Platte City,US,39.3517,-94.7655,Sonic Drive-In,64079,MO
Indianapolis,US,39.6999,-86.2416,Domino's Pizza,46221,IN
Greenwood,US,39.6015,-86.1064,Pizza Hut,46143,IN
Shelbyville,US,39.5205,-85.7517,Pizza Hut,46176,IN
Mundelein,US,42.2398,-87.9876,Popeye's Chicken & Biscuits,60060,IL
Chicago,US,41.8929,-87.6316,McDonald's,60610,IL
Chicago,US,41.8389,-87.6468,McDonald's,60608,IL
Coralville,US,41.68008,-91.56543,Arby's,52241,IA
Coralville,US,41.67965,-91.59078000000001,BLIMPIE,52241,IA
Havertown,US,39.9697,-75.2985,Burger King,19083,PA
Marshalltown,US,42.01055,-92.9117,Domino's Pizza,50158,IA
Rising Sun,US,39.6969,-76.0541,Domino's Pizza,21911,MD
Clinton,US,41.845420000000004,-90.18809,Hardee's,52732,IA
Valdosta,US,30.8722,-83.2902,Hip Hop Fish & Chicken,31602,GA
Muscatine,US,41.451029999999996,-91.03145,Long John Silver's,52761,IA
Muscatine,US,41.453990000000005,-91.02683,Arby's,52761,IA
Miami,US,25.9005,-80.1775,Burger King,33161,FL
Miami,US,25.8092,-80.3274,Burger King,33166,FL
Sun City Center,US,27.7133,-82.3777,Pizza Hut,33573,FL
Des Moines,US,41.53174,-93.59614,Culver's,50320,IA
Des Moines,US,41.63982,-93.69686999999999,Famous Dave's,50310,IA
Fort Pierce,US,27.4131,-80.3966,Waffle House,34945,FL
Cape Coral,US,26.6676,-81.9393,Pollo Tropical,33909,FL
Pueblo,US,38.3326,-104.7451,Domino's Pizza,81007,CO
Ottumwa,US,41.04905,-92.41165,McDonald's,52501,IA
Anaheim,US,33.841,-117.8889,Jack in the Box,92806,CA
Cedar Rapids,US,42.0173,-91.63379,Long John Silver's,52402,IA
Council Bluffs,US,41.224,-95.83768,Freddy's Frozen Custard Steakburgers,51501,IA
Roseville,US,38.7895,-121.2809,Chipotle Mexican Grill,95678,CA
Davenport,US,41.57499,-90.51491999999999,Moe's Southwest Grill,52807,IA
Davenport,US,41.55702,-90.54749,QDOBA Mexican Eats,52807,IA
Little Rock,US,34.7421,-92.2761,Taco Bell,72201,AR
Davenport,US,41.53812,-90.55053000000001,Checkers,52803,IA
Waterloo,US,42.488859999999995,-92.33726,Gyro Hut,50702,IA
Waterloo,US,42.4604,-92.32998,Chick-fil-A,50702,IA
Waterloo,US,42.46367,-92.32516,Long John Silver's,50702,IA
Walcott,US,41.61828,-90.78274,BLIMPIE,52773,IA
Suitland,US,38.8506,-76.9221,McDonald's,20746,MD
Fairborn,US,39.7767,-84.0654,Wendy's,45324,OH
Troy,US,40.0437,-84.212,Wendy's,45373,OH
Baldwin City,US,38.7815,-95.1785,Taco Bell,66006,KS
Newport,US,48.17582,-117.06271000000001,Golden China Restaurant,99156,WA
Elkhart,US,41.7063,-85.9717,Pizza Hut,46514,IN
Cincinnati,US,39.1696,-84.4983,Pizza Hut,45217,OH
Georgetown,US,38.8623,-83.8883,Pizza Hut,45121,OH
Idaho Falls,US,43.43777,-112.11566,Burger King,83402,ID
Lahaina,US,20.8778,-156.6793,McDonald's,96761,HI
Wentzville,US,38.815,-90.8762,Panda Express,63385,MO
Champaign,US,40.1586,-88.2763,Dairy Queen Grill & Chill,61822,IL
Monticello,US,40.0273,-88.573,Hardee's,61856,IL
Round Rock,US,30.555157,-97.691696,Panda Express,78665,TX
League City,US,29.52078,-95.07678,Taco Bell,77573,TX
Port Charlotte,US,27.017,-82.0549,McDonald's,33952,FL
Boca Raton,US,26.351999999999997,-80.156,Boston Market,33433,FL
Rigby,US,43.67328,-111.91358000000001,Dairy Queen Grill Chill,83442,ID
San Diego,US,32.8011,-117.2333,Domino's Pizza,92109,CA
Irvine,US,33.6923,-117.8265,El Pollo Loco,92606,CA
Kuna,US,43.488690000000005,-116.40536999999999,Arctic Circle,83634,ID
Payette,US,44.06948,-116.92273,Subway,83661,ID
Rathdrum,US,47.81687,-116.87516000000001,Charley's Grilled Subs,83858,ID
Payette,US,44.071020000000004,-116.9227,Burger King,83661,ID
Boise,US,43.607209999999995,-116.19405,Taqueria,83702,ID
Mountain Home,US,43.14158,-115.66251000000001,Jack in the Box,83647,ID
Los Angeles,US,34.0639,-118.2875,Carl's Jr.,90020,CA
Torrance,US,33.8058,-118.3541,McDonald's,90505,CA
Meridian,US,43.66429,-116.41313999999998,Taco Bell,83646,ID
Boise,US,43.60045,-116.19396,Burger Belly,83706,ID
Spokane,US,47.70197,-117.41037,Mustard Seed,99207,WA
Hayden,US,47.75508,-116.79198999999998,Subway,83835,ID
Madison,US,34.7505,-86.7562,Panera Bread,35758,AL
Moscow,US,46.73402,-117.01066999999999,Jack in the Box,83843,ID
Rexburg,US,43.83341,-111.77793999999999,Dairy Queen Grill Chill,83440,ID
Omaha,US,41.2339,-96.1043,SUBWAY,68144,NE
Burley,US,42.55771,-113.79313,Kfc,83318,ID
Spokane,US,47.6291,-117.36711000000001,Jimmy John's,99223,WA
Lenexa,US,38.9705,-94.76899999999999,Sonic Drive-In,66219,KS
Louisville,US,38.2913,-85.5101,Arby's,40245-1901,KY
Notre Dame,US,41.702,-86.2376,Taco Bell,46556,IN
Cheney,US,47.4927,-117.56935,Lenny's American Italian Fine Cuisine,99004,WA
Spokane,US,47.70872,-117.43466000000001,Maple Street Bistro,99205,WA
Valparaiso,US,41.4571,-87.0338,Steak 'n Shake,46383,IN
Highland,US,41.5374,-87.4399,Subway,46322,IN
Maineville,US,39.3095,-84.2752,Skyline Chili,45039,OH
Cincinnati,US,39.1283,-84.5206,Chipotle Mexican Grill,45219,OH
Nampa,US,43.594640000000005,-116.51867,KFC,83687,ID
Meridian,US,43.62426,-116.35428999999999,Which Wich,83646,ID
East Chicago,US,41.6544,-87.4408,Sbarro,46312,IN
Anderson,US,34.5489,-82.6726,Cook Out,29621,SC
Honolulu,US,21.2849,-157.8357,Tropics Bar & Grill,96815,HI
Clarkston,US,46.419990000000006,-117.05827,Four-Ten Drive-In,99403,WA
Clarkston,US,46.4264,-117.05637,Roosters Waterfront Restaurant,99403,WA
Clarkston,US,46.421170000000004,-117.0703,Roosters Landing,99403,WA
Nampa,US,43.54851,-116.57287,Del Taco,83686,ID
Nampa,US,43.594640000000005,-116.51867,AW All-American Food,83687,ID
Savannah,US,31.9984,-81.2566,Wendy's,31419,GA
Pocatello,US,42.894740000000006,-112.45098999999999,TacoTime,83201,ID
Brandon,US,27.9382,-82.2869,Burger King,33511,FL
Boise,US,43.59037,-116.2894,Lucky Palace Chinese Restaurant,83709,ID
North Palm Beach,US,26.8516,-80.0587,Jersey Mike's Subs,33408,FL
Inverness,US,28.8351,-82.3315,Subway,34450,FL
Coeur d'Alene,US,47.694916,-116.78838999999999,Quiznos,83814,ID
Coeur d'Alene,US,47.712790000000005,-116.79498000000001,Cafe Rio,83815,ID
Coeur d'Alene,US,47.67307,-116.76791999999999,Rogers Ice Cream and Burger,83814,ID
Coeur d'Alene,US,47.67368,-116.77944,Scratchcdacom Company,83814,ID
Chico,US,39.7344,-121.8352,Chipotle Mexican Grill,95926,CA
Gilbert,US,33.33657,-111.75707,Domino's Pizza,85296,AZ
Chandler,US,33.34041,-111.84195,Subway,85225,AZ
Chandler,US,33.305279999999996,-111.89655,Steak Escape,85226,AZ
Pleasant Hill,US,37.9461,-122.0535,Panda Express,94523,CA
Thousand Oaks,US,34.1548,-118.7956,Panda Express,91362,CA
Solvang,US,34.5963,-120.1396,Domino's Pizza,93463,CA
Sacramento,US,38.6112,-121.3836,Del Taco,95821,CA
Sacramento,US,38.582,-121.4159,Panera Bread,95825,CA
Flagstaff,US,35.17505,-111.66371000000001,Freddy's Frozen Custard Steakburgers,86001,AZ
Flagstaff,US,35.19223,-111.62691000000001,McDonald's,86004,AZ
Barstow,US,34.852,-117.0824,Del Taco,92311,CA
Glendale,US,33.5239,-112.1521,Panda Express,85301,AZ
Pensacola,US,30.526999999999997,-87.275,Church's Chicken,32534,FL
Glendale,US,33.63842,-112.21696999999999,Jersey Mike's Subs,85308,AZ
Glendale,US,33.6262,-112.18691000000001,Dairy Queen,85306,AZ
Deerfield,US,42.16897,-87.92199000000001,Subway,60015,IL
District Heights,US,38.8543,-76.90899999999999,Burger King,20747,MD
Oakton,US,38.8808,-77.3014,Old Peking Restaurant,22124,VA
Tinley Park,US,41.60158,-87.8343,Domino's Pizza,60487,IL
Oregon,US,42.01236,-89.33224,McDonald's,61061,IL
Detroit,US,42.3903,-83.0075,Burger King,48213,MI
Dayton,US,39.6768,-84.2415,Pizza Hut,45449,OH
Fairborn,US,39.8291,-84.0241,Pizza Hut,45324,OH
Derby,US,37.5586,-97.2744,KFC,67037,KS
Carthage,US,36.263721999999994,-85.95615,Pizza Hut,37030,TN
Brentwood,US,36.030356,-86.790368,Puffy Muffin,37027,TN
Hermitage,US,36.18776,-86.6156,Firehouse Subs,37076,TN
Atoka,US,35.445822,-89.785957,KFC,38004,TN
Dixon,US,41.86095,-89.49603,Dairy Queen Grill Chill,61021,IL
Cincinnati,US,39.0929,-84.2638,Chipotle Mexican Grill,45245,OH
Monroe,US,39.4397,-84.3445,Richard's Pizza,45050,OH
Cincinnati,US,39.2592,-84.6016,Wendy's,45251,OH
Greenup,US,39.25197,-88.15635999999999,Dairy Queen Grill Chill,62428,IL
Godfrey,US,38.92977,-90.19207,Pizza Hut,62035,IL
Moline,US,41.4769,-90.5053,McDonald's,61265,IL
Gardner,US,41.179320000000004,-88.29654000000001,Subway,60424,IL
Saint Charles,US,38.7858,-90.4956,Jimmy John's,63301,MO
Deerfield,US,42.1674,-87.9216,Jimmy John's,60015,IL
Ina,US,38.15507,-88.91075,McDonald's,62846,IL
Chicago,US,41.83783,-87.64399999999999,Freddie's,60616,IL
Valparaiso,US,41.5497,-87.1396,Burger King,46385,IN
Wheeling,US,42.138999999999996,-87.9276,Burger King,60090,IL
Mount Prospect,US,42.0392,-87.9411,KFC,60056,IL
Souderton,US,40.317,-75.3098,Burger King,18964,PA
Gaithersburg,US,39.1539,-77.2042,Sbarro,20877,MD
Warner Robins,US,32.6287,-83.6134,Hardee's,31093,GA
Lakeland,US,31.0413,-83.0736,Subway,31635,GA
Ottawa,US,41.352191999999995,-88.84123000000001,Jimmy John's,61350,IL
Evanston,US,42.047059999999995,-87.67916,Kafein Coffee,60201,IL
Skokie,US,42.05554,-87.74895,Great Steak,60077,IL
Skokie,US,42.041059999999995,-87.72501,Burger King,60076,IL
Skokie,US,42.05887,-87.74766,Potbelly Sandwich Works,60077,IL
Collinsville,US,38.68358,-90.01286,White Castle,62234,IL
Louisville,US,39.9289,-105.1384,Subway,80027,CO
Roanoke,US,37.3154,-79.95926999999999,Cook Out,24012,VA
Suffolk,US,36.744209999999995,-76.58440999999999,Cook Out,23434,VA
Lynchburg,US,37.315765,-79.26176,Zaks Shack Grill Deli Takeout,24502,VA
Norfolk,US,36.8618,-76.21,Hooters,23502,VA
Merced,US,37.2984,-120.48200000000001,In-N-Out Burger,95340,CA
Hobart,US,41.551190000000005,-87.27176,Pizza Hut,46342,IN
Eureka,US,40.8001,-124.1751,Mike's Drive-Up,95501,CA
Hampton,US,37.03808,-76.39705,Magic Foods,23666,VA
Chesapeake,US,36.77605,-76.22967,Sarku Japan,23320,VA
Roanoke,US,37.247162,-80.032217,Ichiban Japanese Steakhouse,24018,VA
Calumet City,US,41.62055,-87.52521,Wendy's,60409,IL
Virginia Beach,US,36.90975,-76.07822,Foons Take Out Chinese Restaurant,23451,VA
Lake Forest,US,33.6702,-117.6619,Jack in the Box,92630,CA
Galesburg,US,40.972640000000006,-90.38772,Sbarro,61401,IL
Blacksburg,US,37.2299,-80.4163,Souvlaki,24060,VA
Alameda,US,37.783,-122.2725,Carl's Jr.,94501,CA
Effingham,US,39.13673,-88.56517,Taco Bell,62401,IL
Davis,US,38.5403,-121.7388,Redrum Burger,95616,CA
Wood River,US,38.86302,-90.07836999999999,Long John Silver's,62095,IL
Alton,US,38.91833,-90.16209,Burger King,62002,IL
Fort Smith,US,35.297,-94.38600000000001,Sonic Drive-In,72908,AR
Fort Smith,US,35.3461,-94.3375,Domino's Pizza,72903,AR
Belleville,US,38.516709999999996,-89.95676,Kfc,62221,IL
Saint Louis,US,38.59335,-90.2441,Kfc,63118,MO
Flint,US,43.0336,-83.655,Rally's,48506,MI
Fenton,US,42.7901,-83.7428,Panera Bread,48430,MI
Comstock Park,US,43.038999999999994,-85.6639,McDonald's,49321,MI
Des Plaines,US,42.02406,-87.89426999999999,Wendy's,60018,IL
Garden City,US,42.3249,-83.3315,McDonald's,48135,MI
Lombard,US,41.83981,-88.010704,Great Steak,60148,IL
Crestwood,US,38.3337,-85.4637,Domino's Pizza,40014,KY
Alexandria,US,38.9728,-84.3918,Burger King,41001,KY
East Peoria,US,40.665259999999996,-89.58128,Wendy's,61611,IL
Peoria,US,40.698544,-89.61479,BLIMPIE,61606,IL
Bettendorf,US,41.5486,-90.5057,Domino's Pizza,52722,IA
Arlington Heights,US,42.1115,-87.97905,Domino's Pizza,60004,IL
Addison,US,41.9479,-88.0334,Burger King,60101,IL
Glenview,US,42.1,-87.7993,Panera Bread,60025,IL
Arlington Heights,US,42.11136,-87.9783,Chipotle Mexican Grill,60004,IL
Frederick,US,39.4302,-77.4209,Jerry's Subs & Pizza,21702,MD
Saint Louis,US,38.60622,-90.23899,Steve's Hot Dogs Tower Grove,63118,MO
Granite City,US,38.72572,-90.12335,Arby's,62040,IL
Ocala,US,29.1007,-82.0126,SUBWAY,34472,FL
Naples,US,26.1544,-81.7199,Subway,34104,FL
Tinley Park,US,41.55803,-87.79448000000001,Wendy's,60477,IL
Miami Beach,US,25.7838,-80.1325,BurgerFi,33139,FL
Fairview Heights,US,38.5877,-89.98534000000001,Popeyes Louisiana Kitchen,62208,IL
Boynton Beach,US,26.5367,-80.0906,Moe's Southwest Grill,33426,FL
Mount Vernon,US,38.31354,-88.95907,Popeyes Louisiana Kitchen,62864,IL
Loveland,US,40.4354,-104.9866,Subway,80538,CO
Merced,US,37.3196,-120.4776,Pizza Hut,95348,CA
Gustine,US,37.1113,-121.0151,Carl's Jr.,95322,CA
Puyallup,US,47.20104,-122.29573,Johnny's Bar Grill,98371,WA
Richland,US,46.2348,-119.2219,J C Zip's Inc,99352,WA
Yakima,US,46.594758,-120.604745,Taco Bell,98908,WA
Kent,US,47.378959,-122.24710300000001,Taco Bell,98032,WA
Seattle,US,47.519635,-122.26467,Taco Bell,98118,WA
Port Angeles,US,48.10689,-123.39948999999999,Taco Bell,98362,WA
Yakima,US,46.6043,-120.4959,Taco Bell,98901,WA
McHenry,US,42.337906,-88.27639,Domino's Pizza,60050,IL
Sunnyside,US,46.28842,-119.946627,Pizza Hut,98944,WA
Yakima,US,46.60603,-120.4886,Pizza Hut,98901,WA
Seattle,US,47.552170000000004,-122.27784,Big Chickie,98118,WA
Spokane,US,47.715759999999996,-117.43258300000001,Taco Time,99205,WA
Sammamish,US,47.613244,-122.035389,Taco Time,98074,WA
Renton,US,47.481376000000004,-122.217127,Taco Time,98057,WA
Redmond,US,47.671191,-122.111297,Taco Time,98052,WA
Port Orchard,US,47.518053,-122.63176899999999,Taco Time,98366,WA
Kent,US,47.371091,-122.20268999999999,Taco Time,98030,WA
Port Angeles,US,48.1116,-123.4151,Taco Time,98362,WA
San Ysidro,US,32.5463,-117.0318,Panda Express,92173,CA
Kennewick,US,46.226255,-119.21341399999999,Old Country Buffet,99336,WA
Vancouver,US,45.6156,-122.5043,Chick-Fil-A,98684,WA
Lakewood,US,47.16693,-122.50985,Chick-Fil-A,98499,WA
Federal Way,US,47.313179999999996,-122.3076,Gyro House,98003,WA
Lynden,US,48.9432,-122.45083000000001,Syros Greek Italian Restaurant,98264,WA
Vancouver,US,45.6211,-122.5044,Getta Gyro,98684,WA
Ferndale,US,48.8473,-122.5924,Dimitri's Greek Italian,98248,WA
Long Beach,US,46.353590000000004,-124.05398999999998,Chen's Restaurant,98631,WA
Spokane,US,47.65703,-117.348083,Shamus's Sandwich Shoppe,99202,WA
Edwardsville,US,38.78927,-89.97955999999999,Jimmy John's,62025,IL
San Jose,US,37.3075,-121.9004,SUBWAY,95125,CA
Kankakee,US,41.119,-87.87952,Dairy Queen,60901,IL
Crystal Lake,US,42.22657,-88.29484000000001,Chipotle Mexican Grill,60014,IL
South Holland,US,41.60093,-87.60583000000001,Pizza Hut,60473,IL
Oak Lawn,US,41.71994,-87.7406,White Castle,60453,IL
Auburn,US,38.9255,-121.0558,Burger King,95603,CA
Belleville,US,38.51665,-89.95607,Captain D's Seafood Kitchen,62221,IL
Elgin,US,42.093,-88.33711,Big Sammy's Hot Dogs II,60124,IL
Redmond,US,47.67538,-122.1275,Jimmy John's,98052,WA
Yelm,US,46.9339,-122.5911,KFC,98597,WA
Colville,US,48.557569,-117.923798,KFC,99114,WA
Lynnwood,US,47.821740000000005,-122.32585,Pizza Hut,98036,WA
Vancouver,US,45.668984,-122.66351200000001,Pizza Hut,98665,WA
Spokane,US,47.652,-117.4079,Fery's Catering,99202,WA
Bellevue,US,47.576879999999996,-122.17,Thai Ginger-factoria,98006,WA
Federal Way,US,47.289365999999994,-122.31604399999999,Taco Del Mar,98003,WA
Port Angeles,US,48.1061,-123.3979,Jimmy John's,98362,WA
Lakewood,US,47.17897,-122.5514,Jimmy John's,98498,WA
Burlington,US,48.45088,-122.33526,Jimmy John's,98233,WA
Spokane,US,47.66915,-117.2822,Jimmy John's,99212,WA
Olympia,US,47.047959999999996,-122.83218000000001,Jersey Mike's Subs,98516,WA
Pullman,US,46.7413,-117.1717,Golden Teriyaki,99163,WA
Brewster,US,48.21454,-119.72726000000002,SUBWAY,98812,WA
San Bernardino,US,34.162,-117.3343,Taco Bell,92407,CA
Vernon Hills,US,42.23827,-87.94197,Chick-fil-A,60061,IL
Waukegan,US,42.341409999999996,-87.89509,Jersey Mike's Subs,60085,IL
Orland Park,US,41.61542,-87.86111,Kismet Restaurant,60462,IL
Yuma,US,32.6685,-114.4424,KFC,85367,AZ
Orland Park,US,41.620259999999995,-87.8444,Great Steak,60462,IL
Schaumburg,US,42.02492,-88.14362,Chipotle Mexican Grill,60194,IL
Madison,US,34.7351,-86.7203,Tenders Inc,35758,AL
Bloomington,US,40.47933,-88.99434000000001,Windy City Wieners,61701,IL
Bloomington,US,40.478294,-88.98931999999999,Burger King,61701,IL
Bridgeport,US,43.3529,-83.8705,Arby's,48722,MI
Decatur,US,39.840070000000004,-88.94604,Krekel's Custard,62521,IL
Spokane,US,47.659073,-117.41523000000001,Luigi's Italian Restaurant,99201,WA
Utica,US,42.6284,-82.9863,Panera Bread,48315,MI
Carbondale,US,37.72295,-89.21635,Jimmy John's,62901,IL
Danville,US,40.12962,-87.60376,Subway,61832,IL
Smithville,US,39.3627,-94.5844,Sonic Drive-In,64089,MO
Westville,US,41.5406,-86.8979,Dairy Queen,46391,IN
Louisville,US,38.2337,-85.6328,Skyline Chili,40207,KY
Highland,US,41.5291,-87.4717,Taco Bell,46322,IN
Valparaiso,US,41.4678,-87.0587,Ben's Soft Pretzels,46383,IN
Mason,US,39.3086,-84.315,QDOBA Mexican Eats,45040,OH
Skokie,US,42.05887,-87.74766,Epic Burger,60077,IL
Lake Saint Louis,US,38.7675,-90.7837,Wendy's,63367,MO
Champaign,US,40.14215,-88.25134,Super Taco Inc,61822,IL
Altoona,US,44.799125,-91.46614100000001,KFC,54720,WI
Decatur,US,39.8458,-88.94200000000001,Burger King,62521,IL
Champaign,US,40.09537,-88.24552,Taco Bell,61820,IL
Rockford,US,42.24341,-88.97913,Taco Bell,61112,IL
Monteagle,US,35.2415,-85.8459,McDonald's,37356,TN
Springfield,US,39.81677,-89.64415,Taco Gringo,62702,IL
Koosharem,US,38.520140000000005,-111.88126000000001,Napoleons Pizza,84744,UT
South Jordan,US,40.562,-111.93213,Wienerschnitzel,84095,UT
Salt Lake City,US,40.74098,-111.95200000000001,Port of Subs,84104,UT
Tomah,US,43.9724,-90.5019,Dairy Queen,54660,WI
Beloit,US,42.510459999999995,-89.05187,Vince's Pizza,53511,WI
Eden,US,36.49049,-79.74021,Cook-Out,27288,NC
Martinsville,US,36.69614,-79.87544,McDonald's,24112,VA
Largo,US,27.9029,-82.7449,Billy Jack's Burger Shack,33771,FL
Tooele,US,40.552040000000005,-112.29781000000001,Domino's Pizza,84074,UT
Saint Petersburg,US,27.7215,-82.7396,Chick-fil-A,33706,FL
Jacksonville,US,30.2451,-81.5997,Arby's,32216,FL
Salt Lake City,US,40.73618,-111.88802,McDonald's,84115,UT
Bountiful,US,40.89413,-111.89233999999999,McDonald's,84010,UT
Merced,US,37.3209,-120.4846,McDonald's,95348,CA
Midvale,US,40.62323,-111.85843999999999,Which Wich,84047,UT
Ogden,US,41.15123,-111.93647,Domino's Pizza,84405,UT
Salt Lake City,US,40.63738,-111.88828000000001,Taco Bell,84107,UT
Salt Lake City,US,40.76829,-111.88847,McDonald's,84111,UT
Cheyenne,US,41.116209999999995,-104.80211,SONIC Drive-In,82007,WY
Salem,US,40.06033,-111.66806000000001,Burger King,84653,UT
Ogden,US,41.24492,-112.01938,Taco Bell,84404,UT
Salt Lake City,US,40.76655,-111.90437,Dairy Queen,84101,UT
Syracuse,US,41.08781,-112.06501000000002,Iceberg Drive Inn,84075,UT
Lake Forest,US,33.6228,-117.6979,Carl's Jr.,92630,CA
Fullerton,US,33.8938,-117.945,Jack in the Box,92835,CA
Hillsville,US,36.76254,-80.73396,Pizza Hut,24343,VA
Suffolk,US,36.74027,-76.56952,Domino's Pizza,23434,VA
Saint George,US,37.12279,-113.53291999999999,Jimmy John's,84790,UT
Riverton,US,40.50796,-111.97792,Panda Express,84065,UT
Marysville,US,39.1383,-121.5875,Ciscos Taqueria,95901,CA
Salt Lake City,US,40.653490000000005,-111.98226000000001,Carl's Jr.,84129,UT
West Valley City,US,40.70216,-111.93825,Subway,84119,UT
Moab,US,38.56328,-109.54983999999999,McDonald's,84532,UT
